"name","current employee estimate","city","state"
"fallow denim",1,"berlin","berlin"
"privatbank berlin von 1929 ag",1,"berlin","berlin"
"falken-grundschule",1,"berlin","berlin"
"gunda-werner-institut in der heinrich-böll-stiftung",1,"berlin","berlin"
"ahp international",1,"berlin","berlin"
"pixelbistro",1,"berlin","berlin"
"re.events gmbh",1,"berlin","berlin"
"musicboard berlin",1,"berlin","berlin"
"net-spacy it-services gmbh",1,"berlin","berlin"
"dfjv deutscher fachjournalisten-verband",1,"berlin","berlin"
"phimatic software solution gmbh.",1,"berlin","berlin"
"epic!development",1,"berlin","berlin"
"novacolor malerei gmbh",1,"berlin","berlin"
"iiot center",1,"berlin","berlin"
"gls gemeinschaftsbank eg",1,"berlin","berlin"
"cin gmbh com-ins-netz.de",1,"berlin","berlin"
"bbs berliner bären stadtrundfahrt gmbh",1,"berlin","berlin"
"seebohm.berlin",1,"berlin","berlin"
"trans consult touristic",1,"berlin","berlin"
"teamhero gmbh",1,"berlin","berlin"
"brunello",1,"berlin","berlin"
"hy",1,"berlin","berlin"
"ufleet",1,"berlin","berlin"
"x [iks] institut für kommunikation und servicedesign",1,"berlin","berlin"
"olvngrn gbr",1,"berlin","berlin"
"radas jobbörse & personalvermittlung gmbh",1,"berlin","berlin"
"fractal ventures",1,"berlin","berlin"
"gloyal",1,"berlin","berlin"
"liamlime games",1,"berlin","berlin"
"delfi marketing",1,"berlin","berlin"
"vetion.de gmbh",1,"berlin","berlin"
"i-am-studio gmbh",1,"berlin","berlin"
"c+c interiors gbr",1,"berlin","berlin"
"restaurant krokodil",1,"berlin","berlin"
"active philanthropy",1,"berlin","berlin"
"secret tours berlin",1,"berlin","berlin"
"studio leonardo papini",1,"berlin","berlin"
"heimatfilm g.b.r. film",1,"berlin","berlin"
"structum pty ltd",1,"berlin","berlin"
"tilman billing kommunikation",1,"berlin","berlin"
"solutions act gmbh",1,"berlin","berlin"
"ssp schwachstrom-partner gmbh",1,"berlin","berlin"
"kietz für kids e.v.",1,"berlin","berlin"
"mogoil gmbh",1,"berlin","berlin"
"botanical fusion",1,"berlin","berlin"
"nemo boards",1,"berlin","berlin"
"yoocon",1,"berlin","berlin"
"veradas",1,"berlin","berlin"
"bundesverband deutscher leasing-unternehmen e.v.",1,"berlin","berlin"
"nextrail gmbh",1,"berlin","berlin"
"smart wins technologies gmbh",1,"berlin","berlin"
"exitb gmbh - mailorder- & versandhandelslösungen",1,"berlin","berlin"
"organice",1,"berlin","berlin"
"stützrad e.v.",1,"berlin","berlin"
"soschlmidia",1,"berlin","berlin"
"björn schulz stiftung",1,"berlin","berlin"
"lehrerkolleg",1,"berlin","berlin"
"selbstständig",1,"berlin","berlin"
"librileo",1,"berlin","berlin"
"bundesverband der freien berufe",1,"berlin","berlin"
"xpunkt-consulting",1,"berlin","berlin"
"b00st.me",1,"berlin","berlin"
"klaus neuser werbung",1,"berlin","berlin"
"isg international tätige sicherheitsgesellschaft mbh",1,"berlin","berlin"
"webdesign studio wlawer",1,"berlin","berlin"
"bm-experts gmbh",1,"berlin","berlin"
"eoff consulting",1,"berlin","berlin"
"opera plun gmbh",1,"berlin","berlin"
"innovation studio r",1,"berlin","berlin"
"aptoplan ingenieurgesellschaft mbh",1,"berlin","berlin"
"hotel kolumbus gmbh",1,"berlin","berlin"
"native enterprise solutions",1,"berlin","berlin"
"urbanshift gbr",1,"berlin","berlin"
"designhaus berlin",1,"berlin","berlin"
"faluma.com",1,"berlin","berlin"
"media loca",1,"berlin","berlin"
"film deluxe gmbh",1,"berlin","berlin"
"code frosting ug (haftungsbeschränkt)",1,"berlin","berlin"
"iq wireless gmbh",1,"berlin","berlin"
"gesellschaft für nachhaltigkeit e.v.",1,"berlin","berlin"
"lamblhomburger",1,"berlin","berlin"
"usabilityscale",1,"berlin","berlin"
"poachee",1,"berlin","berlin"
"das legasthenie-zentrum berlin",1,"berlin","berlin"
"colive.de",1,"berlin","berlin"
"germanto gmbh",1,"berlin","berlin"
"silver key solutions",1,"berlin","berlin"
"rotes kreuz krankenhaus",1,"berlin","berlin"
"celta ug",1,"berlin","berlin"
"studio ramos",1,"berlin","berlin"
"aeg ursatronics gmbh",1,"berlin","berlin"
"making things happen.",1,"berlin","berlin"
"afro shop afrika vitrine",1,"berlin","berlin"
"rebaie analytics group",1,"berlin","berlin"
"ejb city",1,"berlin","berlin"
"lvm-versicherungsagentur ralf behrendt",1,"berlin","berlin"
"vr business club",1,"berlin","berlin"
"polyan gmbh",1,"berlin","berlin"
"extravert coaching gmbh",1,"berlin","berlin"
"bkl berlin",1,"berlin","berlin"
"klimapartner.de",1,"berlin","berlin"
"sensible growth",1,"berlin","berlin"
"moodnode",1,"berlin","berlin"
"august & piela konstruktiv gbr",1,"berlin","berlin"
"_mediate",1,"berlin","berlin"
"restaurant medusa",1,"berlin","berlin"
"piano e forte private musikschule gmbh",1,"berlin","berlin"
"taverna to koutouki",1,"berlin","berlin"
"videobustour",1,"berlin","berlin"
"vierhaus lohnkostenmanagement gmbh",1,"berlin","berlin"
"bamboo software inc",1,"berlin","berlin"
"viator capital gmbh",1,"berlin","berlin"
"graef informationstechnologie gmbh",1,"berlin","berlin"
"igemet",1,"berlin","berlin"
"b2b berlin",1,"berlin","berlin"
"müller shg",1,"berlin","berlin"
"ct-chemitec gmbh",1,"berlin","berlin"
"asb autohaus berlin gmbh",1,"berlin","berlin"
"online webworld",1,"berlin","berlin"
"the collaboration practice",1,"berlin","berlin"
"katrin juntke zukunftsmanagement",1,"berlin","berlin"
"nesthub",1,"berlin","berlin"
"kullik & rullmann ag",1,"berlin","berlin"
"friese media gmbh",1,"berlin","berlin"
"pantaflix gmbh",1,"berlin","berlin"
"ma garderobe",1,"berlin","berlin"
"carrierline unternehmensberatung",1,"berlin","berlin"
"coffeebreak ug",1,"berlin","berlin"
"fioravanti-immobilien",1,"berlin","berlin"
"directfb integrated media gmbh",1,"berlin","berlin"
"schürmann wolschendorf dreyer rechtsanwälte",1,"berlin","berlin"
"lette-akademie berlin ggmbh",1,"berlin","berlin"
"faba autoglas technik gmbh",1,"berlin","berlin"
"bloom labs",1,"berlin","berlin"
"international sound art festival berlin",1,"berlin","berlin"
"high5films gmbh",1,"berlin","berlin"
"alter roter löwe rein",1,"berlin","berlin"
"koco connector ag",1,"berlin","berlin"
"fc internationale berlin",1,"berlin","berlin"
"commit project partners gmbh",1,"berlin","berlin"
"cashboard.de",1,"berlin","berlin"
"stein & partners llp",1,"berlin","berlin"
"park inn by radisson berlin alexanderplatz",1,"berlin","berlin"
"preissler music",1,"berlin","berlin"
"bde bundesverband der deutschen entsorgungs-, wasser- und rohstoffwirtschaft e. v.",1,"berlin","berlin"
"media pars gmbh",1,"berlin","berlin"
"cruba",1,"berlin","berlin"
"eurostream gmbh & co. kg",1,"berlin","berlin"
"element 13 gmbh",1,"berlin","berlin"
"gsc gamesciencecenter gmbh",1,"berlin","berlin"
"devbliss gmbh",1,"berlin","berlin"
"posselt",1,"berlin","berlin"
"leadersnation",1,"berlin","berlin"
"eating with the chefs",1,"berlin","berlin"
"glamournails nagelstudio",1,"berlin","berlin"
"interlink",1,"berlin","berlin"
"dr. heimbach rechtsanwaltskanzlei",1,"berlin","berlin"
"bonack bilderrahmung gmbh & co. kg",1,"berlin","berlin"
"abelone films gmbh",1,"berlin","berlin"
"launchme!",1,"berlin","berlin"
"berchner baumanagement",1,"berlin","berlin"
"marburger bund",1,"berlin","berlin"
"hendrik rosenboom photography",1,"berlin","berlin"
"diederichs international gmbh",1,"berlin","berlin"
"optivo nederland",1,"berlin","berlin"
"lamazère brasserie",1,"berlin","berlin"
"citypraxen berlin",1,"berlin","berlin"
"mystartupland",1,"berlin","berlin"
"menze+koch gbr",1,"berlin","berlin"
"sunride",1,"berlin","berlin"
"café k",1,"berlin","berlin"
"low cut records / vette music publishing",1,"berlin","berlin"
"mcrumbs gmbh - mobile internet agency",1,"berlin","berlin"
"fasttube - formula student team tu berlin",1,"berlin","berlin"
"re:boot ventures",1,"berlin","berlin"
"vim",1,"berlin","berlin"
"berlin kontouren erlebnisse",1,"berlin","berlin"
"hipnosis media",1,"berlin","berlin"
"draheim",1,"berlin","berlin"
"stratum lounge",1,"berlin","berlin"
"chronos agentur",1,"berlin","berlin"
"levelup marketing gmbh",1,"berlin","berlin"
"shakespeare and company",1,"berlin","berlin"
"lichtburg-stiftung",1,"berlin","berlin"
"brandy melville germany",1,"berlin","berlin"
"parker bowles restaurant gmbh",1,"berlin","berlin"
"igm",1,"berlin","berlin"
"comedy4companies",1,"berlin","berlin"
"dcom",1,"berlin","berlin"
"ristretto marketing&consulting",1,"berlin","berlin"
"42reports gmbh",1,"berlin","berlin"
"antaui gmbh",1,"berlin","berlin"
"real estate capitalpartners ltd",1,"berlin","berlin"
"lautten compagney",1,"berlin","berlin"
"partei der humanisten",1,"berlin","berlin"
"localheinz",1,"berlin","berlin"
"deutsch als fremdsprache",1,"berlin","berlin"
"1001 ventures gmbh",1,"berlin","berlin"
"schapler jalousie- und fensterbau gmbh",1,"berlin","berlin"
"blackdot studios",1,"berlin","berlin"
"jafeth mariani hypnose",1,"berlin","berlin"
"avn solution gmbh",1,"berlin","berlin"
"handwerks- und servicedienste",1,"berlin","berlin"
"binooki gmbh & co. kg",1,"berlin","berlin"
"gedenkstätte berlin-hohenschönhausen",1,"berlin","berlin"
"trinfactory gmbh",1,"berlin","berlin"
"owners place",1,"berlin","berlin"
"metternich & co. gmbh",1,"berlin","berlin"
"osz imt",1,"berlin","berlin"
"jess-arnold & partner, beratende ingenieure",1,"berlin","berlin"
"transradio sendersysteme berlin ag",1,"berlin","berlin"
"silver construction engineering gmbh",1,"berlin","berlin"
"kindergärten nordost",1,"berlin","berlin"
"web-manufaktur-köln",1,"berlin","berlin"
"epic llama",1,"berlin","berlin"
"frauen union",1,"berlin","berlin"
"sublime postproduction",1,"berlin","berlin"
"wholey / green grizzly gmbh",1,"berlin","berlin"
"future fishing training program",1,"berlin","berlin"
"ingenieurbüro hübner",1,"berlin","berlin"
"sucre et sel",1,"berlin","berlin"
"oddone audio",1,"berlin","berlin"
"mec design gmbh",1,"berlin","berlin"
"ynox",1,"berlin","berlin"
"max hetzler",1,"berlin","berlin"
"magic mountain kletterhallen gmbh",1,"berlin","berlin"
"rebs-design",1,"berlin","berlin"
"zeboka",1,"berlin","berlin"
"thorsten harms berater für die kreativwirtschaft",1,"berlin","berlin"
"baybars consulting",1,"berlin","berlin"
"northlabs gmbh",1,"berlin","berlin"
"fliesen discount gmbh",1,"berlin","berlin"
"antonia goy",1,"berlin","berlin"
"navigo capital real estate gmbh",1,"berlin","berlin"
"hautec gmbh",1,"berlin","berlin"
"clinpath gmbh",1,"berlin","berlin"
"tame.it",1,"berlin","berlin"
"praxistrainer eirl",1,"berlin","berlin"
"e-diomatics",1,"berlin","berlin"
"dspecialists gmbh",1,"berlin","berlin"
"competenz gmbh",1,"berlin","berlin"
"enerdan gmbh",1,"berlin","berlin"
"bpautomations",1,"berlin","berlin"
"verband digitale gesundheit (vdigg) e.v.",1,"berlin","berlin"
"schultz projekt consult gbr",1,"berlin","berlin"
"galerie barbara thumm",1,"berlin","berlin"
"vis a vis - digital company",1,"berlin","berlin"
"super web fund emissionshaus gmbh",1,"berlin","berlin"
"m2g-consult gmbh",1,"berlin","berlin"
"autohaus manfred zellmann gmbh",1,"berlin","berlin"
"stenon",1,"berlin","berlin"
"viva consulting",1,"berlin","berlin"
"studio anrike visser",1,"berlin","berlin"
"reitz machine",1,"berlin","berlin"
"ercas - european research centre for anti-corruption and state-building",1,"berlin","berlin"
"independent consultant / interims management",1,"berlin","berlin"
"merz b. schwanen",1,"berlin","berlin"
"katholische akademie in berlin e. v.",1,"berlin","berlin"
"hotelnetsolutions gmbh",1,"berlin","berlin"
"tedxtuberlin",1,"berlin","berlin"
"honig apps",1,"berlin","berlin"
"landesvertretung rheinland-pfalz",1,"berlin","berlin"
"enbreeze gmbh",1,"berlin","berlin"
"confidentia consulting",1,"berlin","berlin"
"coaching center berlin",1,"berlin","berlin"
"heinrich wana gmbh",1,"berlin","berlin"
"botschaft von polen berlin",1,"berlin","berlin"
"edutron gmbh",1,"berlin","berlin"
"traffic-dealer gbr",1,"berlin","berlin"
"vallovapor gmbh",1,"berlin","berlin"
"ichi ban ag",1,"berlin","berlin"
"carbon mobile",1,"berlin","berlin"
"dacian groza, photographer",1,"berlin","berlin"
"jörg herzog e.k.",1,"berlin","berlin"
"cine-mobil gmbh",1,"berlin","berlin"
"axium immobilienmanagement gmbh",1,"berlin","berlin"
"parktag gmbh",1,"berlin","berlin"
"poland germany consult winiarski",1,"berlin","berlin"
"saal gbr",1,"berlin","berlin"
"apfelbaumgroup ug haftungsbeschränkt",1,"berlin","berlin"
"restaurant le piaf",1,"berlin","berlin"
"modelate gmbh",1,"berlin","berlin"
"proviant",1,"berlin","berlin"
"sensomotorikzentrum berlin",1,"berlin","berlin"
"mib ag immobilien und beteiligungen",1,"berlin","berlin"
"hagemann logistic und transport gmbh",1,"berlin","berlin"
"buryat ug",1,"berlin","berlin"
"cafe lezard",1,"berlin","berlin"
"tib molbiol syntheselabor gmbh",1,"berlin","berlin"
"domino film",1,"berlin","berlin"
"lahmeyer berlin gmbh",1,"berlin","berlin"
"schiller backstube",1,"berlin","berlin"
"marcus hanuy",1,"berlin","berlin"
"max hammond technology strategy",1,"berlin","berlin"
"docura süsswaren ohg",1,"berlin","berlin"
"skatar.com",1,"berlin","berlin"
"stofanel investment",1,"berlin","berlin"
"internet of people",1,"berlin","berlin"
"pvb europvodka gmbh",1,"berlin","berlin"
"leicht & faust",1,"berlin","berlin"
"k-tel communications gmbh",1,"berlin","berlin"
"x-doc-solution gmbh",1,"berlin","berlin"
"novamondo gmbh",1,"berlin","berlin"
"monik on board",1,"berlin","berlin"
"billabong 02 e.v.",1,"berlin","berlin"
"hm kampfmittelbergung gmbh",1,"berlin","berlin"
"mw personal training",1,"berlin","berlin"
"shiso burger",1,"berlin","berlin"
"bürgerstiftung berlin",1,"berlin","berlin"
"whiteape games",1,"berlin","berlin"
"wiro personal gmbh",1,"berlin","berlin"
"empleu",1,"berlin","berlin"
"garbecon ug (haftungsbeschränkt)",1,"berlin","berlin"
"bookletmobile",1,"berlin","berlin"
"silver style studios gmbh",1,"berlin","berlin"
"dao nguyen",1,"berlin","berlin"
"gizmmo",1,"berlin","berlin"
"hotel management consultant turkey",1,"berlin","berlin"
"bg kliniken - klinikverbund der gesetzlichen unfallversicherung ggmbh",1,"berlin","berlin"
"kinderwunschteam berlin",1,"berlin","berlin"
"closet liberation",1,"berlin","berlin"
"advertory",1,"berlin","berlin"
"novera systemtechnik gmbh",1,"berlin","berlin"
"bannerheld.de",1,"berlin","berlin"
"füchse berlin",1,"berlin","berlin"
"i2m development",1,"berlin","berlin"
"dimabay gmbh",1,"berlin","berlin"
"theodor-wenzel-werk e.v.",1,"berlin","berlin"
"tannenberg apotheke",1,"berlin","berlin"
"steps hotel",1,"berlin","berlin"
"wep effinger partner",1,"berlin","berlin"
"samoconsult gmbh",1,"berlin","berlin"
"nicola metzger design",1,"berlin","berlin"
"stylestore.de",1,"berlin","berlin"
"sassé, inc.",1,"berlin","berlin"
"webhype ug",1,"berlin","berlin"
"xion gmbh - medical systems",1,"berlin","berlin"
"leroi digital consulting & intelligence",1,"berlin","berlin"
"mt medtech engineering gmbh",1,"berlin","berlin"
"polo holding spa",1,"berlin","berlin"
"faktory.tv gmbh",1,"berlin","berlin"
"gunnar rentzsch consulting",1,"berlin","berlin"
"grimm gastronomiebedarf gmbh",1,"berlin","berlin"
"diplomatisches magazin",1,"berlin","berlin"
"e-boarder - electric skateboard",1,"berlin","berlin"
"kippon institut für kommunikationskunst",1,"berlin","berlin"
"tactix yachting solutions",1,"berlin","berlin"
"punk academy",1,"berlin","berlin"
"ktq inc.",1,"berlin","berlin"
"dut wirtschaftsfachschule berlin",1,"berlin","berlin"
"besser international (germany/brazil)",1,"berlin","berlin"
"media consulta international",1,"berlin","berlin"
"uxactly",1,"berlin","berlin"
"hello-agency",1,"berlin","berlin"
"verbalvisual",1,"berlin","berlin"
"reha steglitz",1,"berlin","berlin"
"boombyte games gmbh",1,"berlin","berlin"
"jarvis dooney",1,"berlin","berlin"
"dal moro",1,"berlin","berlin"
"ivangette art",1,"berlin","berlin"
"b&it services gmbh",1,"berlin","berlin"
"coboltforge gbr",1,"berlin","berlin"
"restaurant reinhards im kempinski berlin",1,"berlin","berlin"
"primus concept real estate berlin gmbh & co. kg",0,"berlin","berlin"
"lokahi loft berlin gmbh",0,"berlin","berlin"
"atkon ag",0,"berlin","berlin"
"walter automobiltechnik gmbh",0,"berlin","berlin"
"hgm-press michel ohg bildagenturen",0,"berlin","berlin"
"pêle-mêle",0,"berlin","berlin"
"lilon travel",0,"berlin","berlin"
"antidiskriminierungsstelle des bundes",0,"berlin","berlin"
"edsor berlin",0,"berlin","berlin"
"iven & hillmann - an lbi group company",0,"berlin","berlin"
"fellini gallery",0,"berlin","berlin"
"xoio",0,"berlin","berlin"
"goodwords gmbh",0,"berlin","berlin"
"blueprint berlin gmbh",0,"berlin","berlin"
"mensel consulting",0,"berlin","berlin"
"der bund der deutschen landjugend",0,"berlin","berlin"
"residenz zehlendorf kranken- und pflegeheim gmbh",0,"berlin","berlin"
"we.interact media gmbh",0,"berlin","berlin"
"esther perbandt",0,"berlin","berlin"
"programmfabrik gmbh",0,"berlin","berlin"
"sunshine marketing werbeagentur gmbh",0,"berlin","berlin"
"deutschrock merchandise gmbh",0,"berlin","berlin"
"convinc marketing gmbh",0,"berlin","berlin"
"nancy smith",0,"berlin","berlin"
"badeschiff",0,"berlin","berlin"
"relation works - advisors in corporate relations gbr",0,"berlin","berlin"
"museum für kommunikation berlin",0,"berlin","berlin"
"frohberg - klinik-wissen-managen",0,"berlin","berlin"
"katz orange",0,"berlin","berlin"
"typegerecht berlin",0,"berlin","berlin"
"evalû",0,"berlin","berlin"
"exit - live escape game",0,"berlin","berlin"
"lindgrün gmbh",0,"berlin","berlin"
"private musikschule erik enseleit",0,"berlin","berlin"
"stiller alarm deutschland gmbh",0,"berlin","berlin"
"independent audit",0,"berlin","berlin"
"raa berlin",0,"berlin","berlin"
"laracompanion gmbh",0,"berlin","berlin"
"pentanex gmbh",0,"berlin","berlin"
"young arts neukölln",0,"berlin","berlin"
"waldhotel frohnau",0,"berlin","berlin"
"ev. kita galiläa kindertagesstätte",0,"berlin","berlin"
"mias dias event gmbh & co. kg",0,"berlin","berlin"
"grüne apotheke lichtenrade",0,"berlin","berlin"
"filmförderungsanstalt",0,"berlin","berlin"
"erfinderladen",0,"berlin","berlin"
"aescht & berthold architekten",0,"berlin","berlin"
"m.a.x. 2001 sportmarketing gmbh berlin-werbung",0,"berlin","berlin"
"silicon projects",0,"berlin","berlin"
"flux - neutrinity",0,"berlin","berlin"
"deutsches musik fernsehen gmbh & co.kg",0,"berlin","berlin"
"einblick optik",0,"berlin","berlin"
"twotickets.de",0,"berlin","berlin"
"vrm",0,"berlin","berlin"
"herden studienreisen berlin gmbh",0,"berlin","berlin"
"project biz",0,"berlin","berlin"
"urban jobs gmbh",0,"berlin","berlin"
"kbz.rechtsanwälte steuerberater",0,"berlin","berlin"
"mark alexander, p.c.",0,"berlin","berlin"
"repeo.de",0,"berlin","berlin"
"coire gmbh",0,"berlin","berlin"
"macoon",0,"berlin","berlin"
"h neun berlin",0,"berlin","berlin"
"europa-kindergarten max und moritz ggmbh",0,"berlin","berlin"
"blicke kommunikation gmbh",0,"berlin","berlin"
